customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7780,Dr. Thomas Wells,franklinmichael@example.com,Mexico,2023-11-15,Basic,48113.41
7781,Erik Kelly,joshuaduarte@example.org,Kuwait,2016-06-25,Basic,54662.36
7782,Dennis Henry,martinezjoshua@example.net,Guadeloupe,2022-07-29,Basic,20451.09
7783,Mark Patterson,oscarwalker@example.org,Cape Verde,2023-10-07,Standard,32716.08
7784,Barbara Adams,karen80@example.net,Niue,2019-10-20,Basic,38098.88
7785,Peggy Roberts,fosterjacob@example.com,North Macedonia,2021-05-20,Standard,10544.58
7786,Alicia Henderson,mbuck@example.com,Netherlands,2019-10-27,Basic,63178.84
7787,James Brown,trevor39@example.org,Eritrea,2015-06-13,Basic,1281.06
7788,Mark Lee,lindalee@example.net,Niue,2024-01-10,Standard,30511.64
7789,Christine Wolfe DDS,petersdavid@example.org,Cuba,2022-02-11,Standard,73662.86
7790,Kaitlin Mcfarland,beasleystacey@example.net,Luxembourg,2019-07-11,Basic,60765.55
7791,Kristin Mueller,trevinohayley@example.net,Singapore,2025-08-10,Basic,59710.9
7792,Sylvia Steele,batkins@example.net,Panama,2021-06-07,Standard,5555.29
7793,Tara Carson,hamiltonantonio@example.net,Croatia,2020-06-12,Standard,23800.83
7794,Joseph Beck,staylor@example.net,San Marino,2020-11-11,Standard,15862.72
7795,Ryan Adams,kevin93@example.com,Honduras,2022-11-03,Basic,73575.28
7796,Kellie Boyd,gdouglas@example.com,Egypt,2023-05-25,Basic,51034.49
7797,Robyn Mathews,tiffanygriffith@example.org,Bermuda,2018-02-11,Standard,40740.84
7798,Gabrielle Hall,adriana96@example.org,Tonga,2015-11-13,Basic,44962.23
7799,Dan Larsen,martindaniel@example.net,New Caledonia,2020-09-03,Standard,68563.64
7800,Matthew Moyer,hbrown@example.com,Denmark,2021-12-15,Standard,44298.48
7801,Erica Diaz,brandon18@example.org,Sweden,2015-02-28,Basic,61086.6
7802,Stephanie Charles,fwalls@example.com,Cayman Islands,2023-12-23,Basic,44891.85
7803,Jason Phillips,robertwoods@example.net,Afghanistan,2019-09-04,Standard,10933.45
7804,Lori Lyons,smithbilly@example.net,Tuvalu,2017-06-05,Basic,32879.77
7805,Sean English,harrismarc@example.net,Lesotho,2025-12-09,Premium,55961.29
7806,Troy Fox,sherry42@example.com,Canada,2016-02-20,Standard,67015.82
7807,Patrick Davis MD,smithkimberly@example.com,China,2021-02-22,Premium,11981.9
7808,Jennifer Cruz DVM,qgonzalez@example.org,Thailand,2020-12-25,Standard,70108.39
7809,Juan Jones,johnsonmariah@example.org,Uzbekistan,2024-09-21,Basic,5828.58
7810,David Johnson,larashane@example.com,Somalia,2018-03-26,Basic,24883.44
7811,Tyrone Ewing,nathanielperkins@example.com,Mayotte,2017-10-27,Standard,25622.71
7812,Edward Davis,walter21@example.com,Saint Pierre and Miquelon,2017-01-17,Premium,52560.29
7813,Richard King,christianmckinney@example.com,Azerbaijan,2022-11-03,Standard,32911.07
7814,Stacey Mcgrath,khawkins@example.net,Benin,2016-07-17,Basic,65706.91
7815,John Kim,swarren@example.net,Paraguay,2025-11-26,Basic,61292.38
7816,Lori Lester,chenpatrick@example.org,Portugal,2025-07-13,Standard,68677.66
7817,Robin Hayes,christopher55@example.org,Nauru,2024-12-22,Standard,13153.72
7818,Shane Clark,morrisonadrienne@example.org,Cyprus,2019-06-17,Basic,12330.75
7819,Kayla Bush,reneepayne@example.net,Cape Verde,2022-10-22,Basic,56052.61
7820,Eduardo Griffin DDS,kevin46@example.org,Sri Lanka,2023-09-07,Standard,63581.54
7821,Janet Castillo,kyork@example.org,Egypt,2025-10-28,Standard,10815.45
7822,Adrian Rush,david21@example.net,Marshall Islands,2022-03-18,Premium,33906.28
7823,Stephen Richards,martinronald@example.net,Monaco,2018-09-12,Standard,36360.15
7824,Janet Romero,jesseyoung@example.com,Bolivia,2018-04-03,Standard,72946.7
7825,Matthew Murphy,geraldcortez@example.net,Pitcairn Islands,2019-04-24,Premium,39281.2
7826,Heidi Smith,harrisonamy@example.org,Azerbaijan,2017-03-29,Standard,74061.86
7827,Sally Chaney,mariaramirez@example.org,Thailand,2022-03-16,Standard,19342.48
7828,Mr. Brett Miller,stacygonzales@example.com,Zambia,2023-05-21,Standard,23119.56
7829,Greg Hill,michelle17@example.org,Saudi Arabia,2025-11-27,Basic,45059.51
7830,Abigail Russell,mary76@example.com,Kiribati,2015-04-11,Basic,20508.64
7831,Tina Watson,fishersarah@example.com,Grenada,2019-10-21,Basic,24511.41
7832,Tanya Gibbs,kristahughes@example.org,Belarus,2021-05-12,Standard,46859.03
7833,Jessica Macdonald,toneill@example.com,United States Minor Outlying Islands,2024-11-28,Basic,29164.84
7834,Sheryl Thompson,catherinemercer@example.net,South Georgia and the South Sandwich Islands,2015-01-16,Standard,18297.78
7835,Curtis Garcia,umccarthy@example.org,Hungary,2019-12-27,Basic,64391.48
7836,Dylan Wilcox,caseyjoseph@example.org,Antarctica (the territory South of 60 deg S),2016-05-03,Standard,29774.12
7837,Molly Holmes,ortegacatherine@example.org,Andorra,2021-06-08,Premium,40839.49
7838,Sheri Hodges,ssteele@example.net,Nauru,2019-04-23,Basic,31434.27
7839,Mark Ford,kmurphy@example.net,Belgium,2019-09-11,Standard,803.82
7840,Brian Wilkerson,brayelizabeth@example.net,Kuwait,2023-03-20,Standard,67589.91
7841,Angela West,heather16@example.com,Bangladesh,2025-08-31,Standard,38115.91
7842,Frank Kennedy,zjordan@example.net,Martinique,2025-05-24,Standard,37569.85
7843,Nicholas Pierce,harrisangela@example.com,Cameroon,2018-09-04,Standard,30045.14
7844,Holly Salazar,jonesmichelle@example.com,Venezuela,2020-07-14,Basic,27045.93
7845,Mary Bentley,lpalmer@example.net,Guam,2016-12-06,Standard,74342.05
7846,Joshua Davidson,jameskrista@example.com,Tanzania,2015-01-24,Standard,32463.77
7847,Christina Dixon,hansenluke@example.net,El Salvador,2020-01-03,Premium,29134.51
7848,Jennifer Jenkins,stephen16@example.net,Ghana,2019-08-27,Standard,59070.51
7849,Charles Davis,kathleenmitchell@example.org,Poland,2018-04-07,Basic,64223.75
7850,Craig Valdez,wmatthews@example.com,Bhutan,2019-08-26,Standard,26966.65
7851,Robin Reid,steven01@example.com,Mexico,2016-03-12,Standard,19337.71
7852,Hannah Garrett,jessicawilkerson@example.org,China,2024-08-30,Standard,66910.11
7853,Philip Stokes,bradleymedina@example.com,Saint Martin,2020-09-29,Standard,5386.15
7854,Travis Williams,berrynancy@example.org,Saint Pierre and Miquelon,2018-04-27,Standard,35555.13
7855,Brianna Elliott,edwardnorman@example.net,Slovenia,2024-05-05,Premium,60175.24
7856,Heather Ramos MD,ramseyandrea@example.com,Cook Islands,2025-03-25,Standard,39813.95
7857,Jeremy Gonzales,laurawilliams@example.com,Kyrgyz Republic,2020-09-30,Standard,32078.6
7858,Donald Perkins,coxbarbara@example.org,Andorra,2024-03-15,Basic,62778.18
7859,Franklin Allen,nicholas08@example.net,Maldives,2015-09-18,Standard,3381.77
7860,Mitchell Castro,anneblack@example.com,Uzbekistan,2019-07-31,Standard,71885.28
7861,Diana Riley,lfreeman@example.com,Burkina Faso,2018-05-06,Standard,66171.79
7862,Manuel Miller,pattersonstacey@example.org,Korea,2025-04-11,Basic,20266.64
7863,Kelly Ayers,adamsrenee@example.org,Afghanistan,2015-09-06,Standard,48313.33
7864,Nicholas Pineda,veronicalane@example.net,Uruguay,2018-09-25,Standard,59849.19
7865,Katherine Wang,ealvarez@example.com,Papua New Guinea,2023-04-03,Basic,40656.66
7866,Patrick Parks,justin10@example.org,Niger,2021-10-29,Standard,2522.16
7867,Roberta Davis,wendyruiz@example.com,Svalbard & Jan Mayen Islands,2015-10-11,Basic,21028.78
7868,Kevin Duarte,mackenzie42@example.com,Anguilla,2015-02-19,Standard,50181.01
7869,Kayla Rodriguez,raymondbruce@example.com,Comoros,2015-09-29,Standard,32636.06
7870,Jesus Turner,nicolerandolph@example.net,Gambia,2020-06-08,Basic,35803.37
7871,Richard Gibbs,sandrawalsh@example.net,Tuvalu,2025-01-15,Basic,68967.39
7872,Rhonda Sanders,yvette19@example.com,Fiji,2024-06-05,Standard,36651.66
7873,Melanie Clarke,qrios@example.net,Turkmenistan,2021-03-24,Standard,74254.94
7874,Colton Gibbs,qwaller@example.org,Svalbard & Jan Mayen Islands,2019-05-14,Standard,15928.43
7875,Eric Ramirez,sdavis@example.net,Reunion,2018-05-08,Standard,39615.35
7876,Eileen Hughes,robin66@example.org,United States Minor Outlying Islands,2017-04-18,Standard,3407.24
7877,Gregory Miller,zbarnett@example.org,Cayman Islands,2023-06-07,Standard,57813.03
7878,Debra Horn,bassdaniel@example.net,Ireland,2020-09-17,Standard,22611.85
7879,James Singh,silvalisa@example.net,Pakistan,2018-08-11,Basic,1308.51
7880,Carla Gross,bennettjoseph@example.org,Saint Martin,2017-07-01,Standard,48027.08
7881,Anthony Lee,carlos09@example.org,Fiji,2024-12-17,Standard,50843.09
7882,Christopher Howard,adam56@example.net,Reunion,2023-07-16,Standard,62171.93
7883,Charles Berry,tmcgee@example.com,China,2019-11-06,Standard,10741.6
7884,Raven Malone,lindaleonard@example.org,Malta,2017-10-24,Premium,53862.72
7885,Laura Johnson,parkerpaul@example.org,Cote d'Ivoire,2024-01-26,Standard,48887.85
7886,Timothy Dennis,njones@example.org,Papua New Guinea,2025-11-14,Basic,60156.95
7887,John Campbell,melissajones@example.org,Zambia,2021-09-25,Premium,68373.23
7888,Donald Ford,boyertammy@example.net,Hong Kong,2020-11-02,Basic,10708.43
7889,Linda Petersen,simpsonjames@example.org,Thailand,2015-03-13,Standard,63154.49
7890,Carrie Wilson,jessicathomas@example.com,Azerbaijan,2016-09-21,Standard,63367.71
7891,Steven Wade,davidanderson@example.net,Kenya,2023-05-06,Premium,7453.59
7892,Olivia Fisher,brandon04@example.net,United Kingdom,2018-03-16,Standard,34622.77
7893,Laura Carson,david34@example.net,Rwanda,2021-11-02,Standard,34655.62
7894,Jessica Russell,erobinson@example.org,Suriname,2022-05-12,Standard,71159.28
7895,Sara Taylor,cruzjohn@example.com,Guinea-Bissau,2019-10-09,Standard,38633.03
7896,Lisa Woods,carla56@example.com,Guinea-Bissau,2022-09-13,Basic,74508.88
7897,James Henderson,csanders@example.com,Morocco,2015-01-16,Standard,12132.78
7898,Colleen Park,longbreanna@example.net,Zimbabwe,2016-06-12,Standard,56657.44
7899,Adam Martin,evanhenderson@example.net,Equatorial Guinea,2022-03-12,Basic,24170.0
7900,Christina Taylor,jennifer42@example.org,Gambia,2020-10-07,Standard,29883.28
7901,Adam Campbell,leslieoliver@example.org,Grenada,2021-05-25,Basic,20914.91
7902,Ariel Montgomery,robertojones@example.com,Iran,2023-08-06,Standard,18540.77
7903,Erica Wade,timothygomez@example.net,Kuwait,2019-10-25,Standard,72837.78
7904,Amanda Flores,kathydavis@example.net,Australia,2023-02-07,Premium,48301.17
7905,Mr. Steven Rivera DDS,yolandanelson@example.com,Bouvet Island (Bouvetoya),2023-06-27,Standard,53803.26
7906,Jeffrey Hill,jessicalawson@example.com,China,2024-05-28,Standard,34578.68
7907,Brittany Meyers,brenda03@example.org,Cameroon,2017-05-09,Standard,69624.86
7908,Melissa Davis,renee59@example.net,Tanzania,2017-02-27,Premium,73668.71
7909,Isabella Rowe,chad71@example.com,India,2017-01-14,Standard,28950.19
7910,Terry Robinson,wilsonchristopher@example.net,Latvia,2025-11-03,Basic,16219.32
7911,Christine Kelley,edwardkelly@example.net,Cook Islands,2019-03-02,Standard,51183.32
7912,Shawn Adams,harrisoneric@example.org,Palau,2025-05-09,Premium,60944.28
7913,Benjamin Flowers,baxtercory@example.com,Ukraine,2020-04-03,Basic,57385.63
7914,Ms. Tiffany Gray,snydertimothy@example.org,British Virgin Islands,2023-09-26,Standard,11431.21
7915,Joshua Gallagher,michael35@example.com,Niue,2019-01-21,Premium,28765.99
7916,Jennifer Murray,gonzalezdaniel@example.org,Cook Islands,2019-08-25,Basic,42343.7
7917,Rhonda Jones,kylescott@example.net,Hong Kong,2015-04-06,Standard,44630.56
7918,James Clayton,choisandra@example.com,Christmas Island,2017-08-22,Basic,69606.87
7919,Darrell Hill,alexis60@example.org,Taiwan,2017-06-20,Premium,54438.72
7920,Jennifer Rodriguez,alberthiggins@example.net,Falkland Islands (Malvinas),2022-01-02,Standard,9148.77
7921,Diana Villa,jeffrey36@example.org,Antarctica (the territory South of 60 deg S),2025-12-30,Standard,43550.55
7922,Jose Morse,mikeclark@example.net,Ecuador,2020-04-15,Standard,13051.9
7923,Susan Hill,gbell@example.org,Peru,2015-05-28,Standard,43097.36
7924,Matthew Hughes,matthewmurphy@example.net,Saint Pierre and Miquelon,2025-12-21,Basic,59794.06
7925,Jeffery Reese,mdavis@example.net,Guam,2024-10-15,Standard,61838.17
7926,Katelyn Smith,adam30@example.net,Saint Pierre and Miquelon,2022-02-25,Basic,40775.92
7927,Karen Anderson,stephanie85@example.com,South Africa,2021-03-11,Standard,50414.64
7928,Jeffery Ramos,durhamjason@example.net,Saint Vincent and the Grenadines,2020-01-04,Standard,35084.65
7929,Christopher Stone,jamesray@example.com,Gambia,2015-10-17,Standard,52819.2
7930,Bruce Miller Jr.,melaniehoward@example.net,Comoros,2020-07-26,Standard,33526.46
7931,Crystal Green,gduke@example.net,Sierra Leone,2020-11-19,Standard,15388.75
7932,Robert Eaton,macknicole@example.com,Samoa,2024-09-12,Premium,61436.1
7933,Rhonda Smith,thompsondiane@example.com,Gambia,2015-06-12,Standard,46917.56
7934,Thomas Cruz,harrismatthew@example.net,Vietnam,2020-03-10,Basic,56233.79
7935,Ryan Bauer,michelle42@example.org,Tuvalu,2015-09-23,Standard,26617.49
7936,Andrew Payne,jason93@example.net,South Georgia and the South Sandwich Islands,2021-04-03,Standard,45288.98
7937,Ronald Mayer,sjohnson@example.org,Tunisia,2021-10-28,Standard,27877.14
7938,Joshua Hernandez,greenebrenda@example.com,Uzbekistan,2016-11-17,Basic,47132.27
7939,Kathryn Sandoval,michael45@example.com,Saint Barthelemy,2020-09-01,Standard,41357.12
7940,Renee Heath,banksmary@example.net,Isle of Man,2019-08-11,Standard,38501.55
7941,Samantha Ward,thomasmckenzie@example.com,Vanuatu,2016-09-29,Standard,1958.35
7942,Sally Thompson,sphillips@example.net,Syrian Arab Republic,2019-06-21,Basic,51472.28
7943,Beverly Simpson DDS,cassandra19@example.net,Namibia,2019-06-23,Premium,18025.2
7944,Ronald Perez,kyle77@example.org,Mozambique,2025-06-29,Standard,13735.4
7945,Joshua Bright,bradley14@example.com,Slovakia (Slovak Republic),2015-04-25,Standard,50175.53
7946,Kristie Faulkner,suttonkristi@example.org,Latvia,2015-12-28,Standard,25197.04
7947,Heather Chase,feliciablack@example.net,Estonia,2016-02-13,Standard,60594.19
7948,Carolyn Ramos,fowlerwilliam@example.org,Estonia,2023-11-07,Standard,42638.66
7949,Logan Davis,saracamacho@example.net,Mongolia,2024-07-02,Standard,48357.26
7950,Christopher Fields,worr@example.net,United States Minor Outlying Islands,2020-09-23,Standard,57240.74
7951,Jeremy Brooks,vchristensen@example.org,India,2015-04-19,Basic,61207.08
7952,Samuel Robinson,djohnson@example.org,Russian Federation,2025-04-07,Standard,36761.96
7953,Scott Gallagher,michaelbennett@example.net,Colombia,2024-07-12,Standard,53716.33
7954,Tyler Smith,tiffanyriggs@example.net,British Indian Ocean Territory (Chagos Archipelago),2016-04-30,Basic,2989.43
7955,Valerie Ho,ndowns@example.net,Greenland,2017-06-17,Premium,44063.69
7956,Ricky Forbes,swalters@example.com,Holy See (Vatican City State),2021-03-22,Standard,11218.41
7957,Andre Cox,wthompson@example.com,Nepal,2025-01-07,Premium,41607.62
7958,Thomas Huerta,kimberly52@example.org,Netherlands Antilles,2022-12-03,Standard,20798.85
7959,Jeffrey Buchanan,michaelrichards@example.net,Finland,2019-11-24,Standard,69744.85
7960,Robert Gentry,derek05@example.com,Saint Lucia,2020-02-04,Standard,45658.53
7961,Molly Hayes,maryoneill@example.net,Bouvet Island (Bouvetoya),2018-07-19,Basic,18385.13
7962,Jonathan Barker,pwest@example.net,Haiti,2020-02-29,Premium,36939.53
7963,Melissa Bryant,jfrancis@example.org,Austria,2020-10-25,Standard,31178.99
7964,Benjamin Miller,tammy57@example.com,Comoros,2025-12-05,Basic,64911.09
7965,Stephen Banks,longrobert@example.org,Turkey,2020-01-02,Standard,26734.91
7966,Jay Boone,jnelson@example.net,Honduras,2017-08-25,Premium,36641.17
7967,Douglas Henry,dawnlewis@example.com,Ecuador,2024-06-02,Basic,57504.18
7968,Kelli Contreras,andersoncourtney@example.com,Sweden,2017-06-12,Basic,67435.15
7969,Jesus Donovan,rebecca05@example.org,Serbia,2022-02-02,Premium,24862.9
7970,Mark Russell,ian88@example.net,Latvia,2018-07-27,Premium,63350.79
7971,Bryce Moore,olivia00@example.org,Turkey,2019-01-04,Standard,67903.85
7972,Aaron Brooks,lindahayes@example.org,Holy See (Vatican City State),2020-05-13,Premium,7247.66
7973,Brandon Chapman,ascott@example.org,Netherlands,2023-04-16,Standard,50743.76
7974,Jeffery Fry,brent71@example.net,China,2024-03-21,Standard,20720.17
7975,Crystal Roberts,urodriguez@example.com,Niue,2019-02-14,Standard,3592.26
7976,Ruben Green,moodystacey@example.net,Sri Lanka,2016-03-04,Basic,40420.27
7977,Cathy Wilson,wilsonsandy@example.net,Pakistan,2018-06-17,Basic,23524.41
7978,Linda Lee,tatedana@example.com,North Macedonia,2022-04-22,Basic,71335.29
7979,Rhonda Gomez,dylancampos@example.org,Estonia,2016-09-16,Basic,7904.6
7980,Randy Decker,zjohnson@example.com,Slovenia,2023-11-24,Basic,73338.82
7981,Patrick Robinson,dreyes@example.org,Palestinian Territory,2019-06-29,Standard,3929.16
7982,Sheri Cruz,pattersonsarah@example.net,Turkey,2018-08-21,Standard,33436.73
7983,Jason Johnson,davisjermaine@example.net,Saint Lucia,2025-06-24,Standard,29667.41
7984,Ronald Mcgee,jessica07@example.net,Angola,2023-05-05,Basic,45230.1
7985,Thomas Riddle,manuelgarcia@example.org,Saint Vincent and the Grenadines,2024-11-06,Premium,48005.54
7986,Earl Rodriguez,eric41@example.org,Egypt,2021-01-11,Basic,46438.79
7987,Angela Johns,taylorjessica@example.net,Burkina Faso,2017-08-08,Premium,66215.39
7988,Janice Ryan,markfields@example.com,Dominican Republic,2023-09-22,Standard,22865.85
7989,Sarah Barber,ifrench@example.com,Ireland,2020-09-29,Standard,26947.75
7990,Timothy Costa,mark68@example.net,Thailand,2020-04-21,Standard,31048.02
7991,Anthony Lawson,natalieharvey@example.com,Montenegro,2025-04-05,Standard,22184.97
7992,Jessica Cunningham,tammysanchez@example.net,El Salvador,2023-08-29,Basic,17584.71
7993,Sabrina Petty,christina07@example.net,Puerto Rico,2025-09-11,Standard,64252.8
7994,Erin Mathews,john02@example.org,Azerbaijan,2019-11-05,Standard,1868.26
7995,Dr. Brian Ferrell,diana50@example.net,Peru,2018-07-31,Standard,10319.76
7996,Kristi Smith,murillowilliam@example.com,Ireland,2020-09-03,Standard,56939.09
7997,Zoe Johnson,gloverpaula@example.net,Netherlands Antilles,2018-12-25,Standard,65178.15
7998,Melissa Campos,hrice@example.org,Aruba,2020-01-30,Standard,37491.9
7999,Aaron Pena,joshua44@example.com,Togo,2025-03-16,Basic,12222.48
8000,Patricia Cameron,michaelharrison@example.org,Sweden,2019-12-04,Basic,11260.84
8001,Amy Frazier,charles10@example.net,Faroe Islands,2025-10-14,Standard,38301.04
8002,Michael Hartman,wgomez@example.net,Northern Mariana Islands,2022-12-20,Standard,55792.18
8003,Andrea Peterson,evansryan@example.net,Turkey,2015-12-30,Premium,42478.88
8004,Sarah Smith,tmay@example.net,Solomon Islands,2022-11-28,Standard,27779.58
8005,David Mosley,ernesthunter@example.com,Western Sahara,2024-03-19,Standard,48279.34
8006,Rachel Oconnell,christiancampos@example.net,Djibouti,2016-01-06,Standard,13335.01
